CustomerId,Surname,CreditScore,Gender,Age,Tenure,IsActiveMember,EstimatedSalary,Card Type,Point Earned
15612140,Milano,721,Female,46,7,1,67976.57,GOLD,249
15656086,Bovee,542,Male,54,8,1,140929.98,DIAMOND,780
15655298,Lewis,654,Female,54,5,1,47139.06,SILVER,613
15644796,Dyer,821,Female,38,8,1,126241.4,PLATINUM,974
15726250,Hsia,508,Female,38,3,1,22614.19,DIAMOND,789
15764432,Hicks,588,Female,42,2,0,48498.19,PLATINUM,238
15631721,Millar,691,Male,38,9,1,103511.26,GOLD,801
15707479,Fan,664,Male,40,7,0,122073.48,PLATINUM,458
15579826,Young,439,Female,66,9,0,65535.56,SILVER,764
15668104,Kerr,479,Male,37,6,1,160060.9,GOLD,956
15641604,Frolova,850,Female,55,10,0,155879.57,SILVER,814
15587240,Vasilyev,518,Male,40,4,1,194416.58,PLATINUM,478
15680767,Sabbatini,717,Female,64,10,1,21630.21,SILVER,682
15601594,Ifeanacho,698,Female,51,6,0,157143.61,GOLD,915
15589969,Capon,850,Male,34,6,1,52796.31,GOLD,831
15703728,Chieloka,700,Male,47,4,0,121798.52,GOLD,810
15617790,Hanson,626,Female,29,4,0,41104.82,PLATINUM,838
15662500,Ts'ao,774,Male,32,9,0,10604.48,DIAMOND,752
15778526,Bradshaw,719,Female,48,5,0,78563.66,GOLD,922
15670584,Nkemakolam,646,Male,31,2,1,170821.43,DIAMOND,350
15748069,Clunie,485,Female,25,3,1,113266.09,PLATINUM,734
15680597,Cover,784,Male,38,1,1,171768.76,PLATINUM,942
15628992,Esposito,850,Male,32,2,0,54416.18,SILVER,607
15719624,Hodgson,669,Female,38,9,0,130755.34,DIAMOND,981
15812767,Harvey,731,Male,70,3,1,141180.66,DIAMOND,409
15689201,Dobie,721,Female,49,1,1,183421.76,SILVER,970
15614716,Okwudilichukwu,515,Female,37,0,1,132770.11,PLATINUM,644
15683618,Dyer,774,Female,35,3,1,24400.37,DIAMOND,981
15799631,Chase,585,Male,36,10,1,180318.6,SILVER,722
15692259,Baresi,695,Female,29,9,0,111565.45,DIAMOND,903
15590966,Lo,729,Female,42,4,0,2002.5,GOLD,583
15656426,Tyler,713,Female,42,3,0,82565.01,SILVER,521
15675256,Ts'ui,555,Male,33,5,1,121789.3,PLATINUM,311
15751185,Aparicio,699,Female,50,0,0,193785.87,SILVER,835
15789582,Macleod,587,Male,55,9,0,64593.07,GOLD,916
15651103,Sal,762,Female,69,9,1,196993.69,DIAMOND,323
15672299,Yeh,510,Male,44,6,1,175518.31,SILVER,736
15772250,Udegbunam,842,Male,46,9,0,17268.02,SILVER,675
15763922,Alexandrov,608,Male,31,7,0,60901.72,SILVER,898
15633870,Ozioma,850,Female,36,10,1,100750.03,SILVER,795
15624323,Atkins,642,Male,36,4,1,195224.91,PLATINUM,289
15688612,Campos,850,Male,33,7,0,3510.18,PLATINUM,483
15694644,Wood,455,Female,43,6,1,81250.79,PLATINUM,885
15587174,Kerr,726,Male,29,7,1,91844.14,DIAMOND,525
15579559,Chienezie,544,Male,30,8,1,80676.83,DIAMOND,388
15775430,Tsou,651,Male,31,7,0,129912.74,DIAMOND,423
15623695,McKinnon,814,Female,31,4,1,142029.17,SILVER,321
15760849,Nwachukwu,537,Male,39,2,1,137651.6,SILVER,413
15813095,Nwebube,553,Male,37,2,0,33877.29,SILVER,461
15705281,Burt,800,Male,38,9,0,78744.39,DIAMOND,350
15812594,Ross,791,Male,34,7,0,96734.46,DIAMOND,802
15626322,Lees,699,Female,29,9,0,164756.81,SILVER,901
15723105,Feetham,756,Female,28,6,1,164394.65,SILVER,458
15588449,Chuang,591,Female,27,5,1,162501.83,SILVER,792
15794849,Aitken,850,Male,22,7,0,10541.38,GOLD,713
15620000,Chambers,760,Male,34,6,1,59325.21,SILVER,791
15799720,Coburn,569,Male,43,8,1,178187.28,PLATINUM,415
15711287,Ahmed,661,Female,35,5,0,142626.49,SILVER,969
15613102,Ogochukwu,670,Female,31,2,1,181893.31,PLATINUM,839
15621440,Soto,694,Male,38,1,1,156858.2,PLATINUM,918
15677146,Obiajulu,728,Female,28,4,0,33074.51,SILVER,903
15801169,Yegorova,764,Female,39,9,0,50072.94,GOLD,699
15722425,Lucchese,639,Male,32,9,0,111340.36,GOLD,846
15682421,Talbot,683,Female,30,2,1,100496.84,PLATINUM,526
15691910,Lu,663,Male,30,4,0,101371.05,DIAMOND,604
15721779,Arnold,826,Male,41,5,0,180934.67,GOLD,984
15579548,Nicholson,735,Male,36,5,0,105152.17,PLATINUM,259
15681075,Chukwualuka,682,Female,58,1,1,706.5,PLATINUM,709
15607884,Wallace,663,Female,39,8,1,101168.9,SILVER,445
15767757,Pisano,562,Female,29,9,1,6795.61,DIAMOND,500
15791550,Kelly,696,Male,27,4,0,196111.35,GOLD,685
15658589,Brady,850,Male,38,2,1,171960.76,PLATINUM,475
15670822,Palmer,719,Female,22,7,1,177497.4,GOLD,739
15629744,Tan,804,Female,71,8,1,147995.96,SILVER,455
15660768,L?,604,Male,40,1,0,36209.1,PLATINUM,885
15726310,Mordvinova,782,Female,27,3,0,143614.01,DIAMOND,858
15641298,Corones,512,Male,42,9,0,14828.54,PLATINUM,580
15625675,Clements,569,Male,36,1,0,154775.7,PLATINUM,308
15713354,Morrice,597,Female,22,6,0,70529.0,SILVER,793
15633866,Hsiung,753,Male,30,1,1,57896.27,DIAMOND,989
15704231,Barrett,430,Female,33,8,1,69759.91,GOLD,936
15735400,Kanayochukwu,756,Male,28,8,0,89938.08,GOLD,372
15632826,Tardent,493,Male,38,3,0,89578.32,SILVER,520
15751022,Bowhay,777,Female,37,10,1,73464.88,SILVER,440
15664737,Lei,779,Female,38,7,1,138542.87,GOLD,433
15681126,Baker,702,Female,38,2,1,161888.63,GOLD,364
15738954,Pisano,551,Male,35,7,0,86937.2,DIAMOND,942
15662263,Castillo,749,Male,22,4,1,42241.54,SILVER,392
15621611,Gibson,742,Male,55,5,1,121207.66,DIAMOND,862
15783752,Lindsay,752,Male,29,4,1,102930.46,PLATINUM,449
15709474,Macnamara,740,Female,57,3,1,65121.63,SILVER,970
15701280,Romano,576,Male,24,3,1,78498.04,SILVER,938
15671104,Aksakova,637,Male,43,3,1,104769.96,GOLD,550
15796434,Farnsworth,724,Male,28,5,1,96498.14,DIAMOND,898
15781505,Giordano,685,Male,20,4,0,38691.34,DIAMOND,909
15625819,Arnold,625,Female,38,7,0,164804.02,DIAMOND,480
15753174,Thompson,571,Male,37,9,0,104152.65,PLATINUM,923
15654067,Koch,584,Female,29,4,0,88866.92,DIAMOND,781
15724719,Jones,550,Female,22,7,0,129890.94,DIAMOND,975
15624695,Otitodilinna,662,Female,72,7,1,179258.67,DIAMOND,832
15718216,Fleetwood-Smith,803,Male,43,3,0,72051.44,SILVER,351
15586300,Chinonyelum,615,Male,66,7,1,74580.8,PLATINUM,994
15783349,Montague,481,Male,39,1,1,123995.15,PLATINUM,955
15725767,Milani,701,Male,23,3,0,38960.59,PLATINUM,253
15791925,Palermo,751,Male,29,10,1,94951.27,PLATINUM,298
15793585,Anderson,675,Male,35,8,1,56642.97,PLATINUM,806
15576641,Crawford,733,Male,40,5,1,50783.1,DIAMOND,656
15749519,Lin,822,Male,38,6,0,9149.96,DIAMOND,799
15684960,Yewen,559,Female,46,5,0,21006.1,DIAMOND,486
15591286,Simmons,731,Female,49,4,1,33759.41,DIAMOND,489
15668323,Mbadiwe,678,Female,41,1,0,196622.28,PLATINUM,407
15608528,Munro,645,Female,68,9,1,176353.87,GOLD,430
15645184,Graham,701,Male,29,2,0,176943.59,PLATINUM,225
15702566,Lombardo,554,Male,26,8,1,177966.24,SILVER,631
15660840,Kalinin,723,Male,30,3,0,162198.32,PLATINUM,945
15750811,Woodward,766,Male,44,3,0,197643.24,PLATINUM,544
15733842,Pirozzi,597,Female,24,1,0,60420.07,GOLD,827
15581526,Iweobiegbulam,574,Male,41,1,0,70550.0,SILVER,382
15662751,Piazza,655,Female,40,0,1,198798.44,SILVER,535
15684319,Baranova,780,Female,37,10,0,126310.39,PLATINUM,834
15702190,Fan,672,Male,43,5,1,64515.5,GOLD,784
15588517,Sun,717,Male,38,7,1,158580.05,SILVER,714
15801863,Marino,521,Female,32,2,1,129353.21,DIAMOND,577
15584271,Donaldson,633,Male,59,5,1,137273.97,SILVER,532
15700366,Burton,669,Male,39,3,1,171575.54,DIAMOND,784
15804038,Quinn,740,Male,44,9,1,96528.0,DIAMOND,703
15720820,Sabbatini,462,Female,24,9,1,64421.02,SILVER,456
15743759,Brooks,619,Male,39,5,1,158444.61,SILVER,527
15749947,Black,665,Female,44,7,1,66548.58,GOLD,580
15670496,Schwartz,655,Female,27,9,0,108008.05,DIAMOND,730
15746664,Ts'ui,463,Male,20,8,0,128268.39,SILVER,983
15745533,Sargent,799,Female,63,1,0,37464.0,GOLD,982
15761497,Udinesi,713,Female,48,1,0,157381.14,DIAMOND,239
15628600,Lee,807,Female,31,1,1,194257.11,DIAMOND,374
15627002,Taylor,728,Male,38,1,1,139059.05,GOLD,672
15614635,Kepley,582,Male,52,2,1,40893.61,DIAMOND,889
15731281,Ozuluonye,704,Female,35,3,1,40261.49,PLATINUM,634
15814022,Lassetter,714,Female,26,9,0,46203.31,DIAMOND,675
15659194,Mishina,628,Male,30,8,1,13126.9,GOLD,228
15745030,Trevisano,809,Male,41,1,0,165675.01,DIAMOND,464
15691817,Iloerika,547,Female,44,5,0,5459.07,DIAMOND,471
15707488,Tan,560,Female,27,5,0,131919.48,DIAMOND,563
15784700,Chikelu,811,Male,31,7,1,182372.35,SILVER,885
15710397,Lin,584,Male,26,4,0,147600.54,SILVER,408
15687648,Nicholson,691,Male,28,1,0,92865.41,GOLD,569
15732281,Ugoji,680,Male,34,6,0,67142.97,GOLD,870
15607230,Michel,588,Male,33,9,1,65611.01,SILVER,485
15567630,Bruce,721,Male,40,6,0,138564.48,GOLD,889
15587507,Feng,850,Male,47,6,0,187391.02,DIAMOND,282
15733904,McDonald,529,Male,32,9,0,33656.35,PLATINUM,250
15709511,Watt,622,Male,43,8,0,100618.17,GOLD,650
15579616,Goodwin,683,Female,42,8,1,198134.9,PLATINUM,919
15694852,Arcuri,575,Male,29,4,1,50368.87,PLATINUM,435
15589924,Rapuluolisa,577,Female,40,1,1,108787.0,GOLD,530
15799300,Kao,510,Male,31,0,0,33099.41,SILVER,788
15731330,Tsui,652,Female,40,7,1,124550.88,GOLD,840
15694129,Summers,569,Female,28,3,0,5159.21,DIAMOND,683
15620372,Cross,687,Male,31,3,0,48228.1,PLATINUM,575
15744622,Osorio,822,Male,32,8,0,108798.36,DIAMOND,898
15799815,Bobrov,656,Female,23,4,1,21085.12,DIAMOND,514
15759250,Barnett,745,Male,51,3,1,28922.25,SILVER,270
15732643,Pike,386,Female,53,1,1,62514.65,GOLD,676
15690540,Gearheart,684,Female,41,1,0,177506.66,PLATINUM,456
15803078,Bruno,635,Female,38,1,0,90605.05,GOLD,399
15652180,Egobudike,582,Male,30,2,1,132029.95,GOLD,276
15741195,Okechukwu,613,Male,19,5,1,176903.35,SILVER,327
15743490,Zikoranachidimma,795,Female,56,9,0,29239.29,PLATINUM,414
15575510,Milanesi,659,Female,32,2,1,153662.88,PLATINUM,313
15732610,Ahern,745,Female,28,6,0,154389.18,SILVER,649
15602909,Dickson,604,Female,41,10,1,166224.39,DIAMOND,876
15734058,Anayochukwu,509,Male,32,9,1,21646.2,SILVER,994
15801788,McDonald,706,Female,29,6,0,171037.63,GOLD,546
15702462,Fiorentini,619,Female,44,6,1,112649.22,SILVER,245
15683416,Russo,572,Male,51,8,1,193014.26,PLATINUM,740
15794187,Young,695,Male,36,6,0,118120.88,DIAMOND,533
15792989,Bianchi,543,Female,71,1,1,25650.04,DIAMOND,710
15613734,Fallaci,640,Female,33,6,1,113048.79,SILVER,853
15606177,Crawford,672,Male,39,2,0,87372.49,DIAMOND,425
15636700,Marsh,701,Male,39,9,1,146651.99,PLATINUM,342
15645766,Kosisochukwu,634,Male,25,9,1,8227.91,GOLD,730
15671345,Piccio,531,Female,42,6,0,57034.35,PLATINUM,505
15652469,Nevels,699,Male,27,1,0,93003.21,PLATINUM,476
15749638,Kaodilinakachukwu,605,Female,51,9,1,165574.54,PLATINUM,675
15728706,Amaechi,534,Female,49,7,0,13566.48,DIAMOND,921
15735439,P'an,449,Female,31,1,0,82796.29,GOLD,395
15778696,Ikemefuna,684,Female,36,5,0,119830.08,DIAMOND,364
15624744,Tai,622,Male,42,9,0,72155.85,PLATINUM,483
15584338,Winn,714,Female,40,0,0,62762.12,SILVER,970
15726178,Hardy,712,Female,48,8,0,183235.33,SILVER,923
15794939,Chiu,783,Female,72,5,1,105206.48,GOLD,509
15788068,Lopez,743,Male,45,10,0,22512.44,GOLD,471
15572956,Steen,683,Male,36,5,1,122305.91,DIAMOND,398
15780386,Ferri,654,Male,40,5,0,173617.09,DIAMOND,250
15791114,Yegorova,700,Male,37,1,0,160670.37,SILVER,700
15708046,Knowles,744,Male,31,0,0,158958.9,PLATINUM,633
15719779,May,645,Male,25,1,0,93073.04,DIAMOND,855
15591550,Bianchi,525,Male,36,3,0,67238.01,SILVER,976
15639368,Pipes,732,Male,25,0,0,172576.56,SILVER,845
15699830,Doherty,721,Female,40,7,1,122580.48,PLATINUM,351
15569264,Yobanna,622,Male,32,5,1,149043.78,GOLD,383
15595158,Hsu,654,Male,31,5,1,105218.45,DIAMOND,937
15599126,Russell,529,Female,43,0,1,78463.99,DIAMOND,703
15650575,Payne,720,Female,59,6,1,160849.43,DIAMOND,521
15641490,Windsor,850,Female,25,8,0,87834.24,SILVER,722
15680234,Bray,667,Male,27,2,0,166317.71,GOLD,904
15592230,Seleznyov,620,Male,41,3,1,137309.06,PLATINUM,725
15626212,Wark,616,Male,29,9,1,166984.44,PLATINUM,310
15700627,Y?,637,Female,46,2,0,166996.46,DIAMOND,372
15782641,Brown,710,Female,29,3,0,188022.44,DIAMOND,913
15784445,Huang,717,Male,33,1,0,194467.23,GOLD,294
15813681,Zito,786,Male,24,2,1,125449.47,PLATINUM,625
15596649,Bailey,651,Female,39,8,0,137452.57,DIAMOND,956
15700460,Allnutt,530,Female,55,4,1,123475.88,DIAMOND,746
15724076,Christie,815,Female,57,5,0,38941.44,SILVER,693
15784000,Pope,715,Female,34,9,0,177852.57,SILVER,338
15733966,Johnstone,496,Female,55,4,1,31532.96,DIAMOND,726
15612667,Bird,680,Male,42,0,0,136377.21,DIAMOND,821
15654025,Jones,646,Female,51,4,0,130541.1,SILVER,639
15589431,Pedder,807,Male,47,1,1,65636.92,SILVER,809
15578238,Calabrese,727,Male,47,7,0,193305.35,PLATINUM,284
15566269,Chialuka,787,Male,25,5,0,47307.9,DIAMOND,754
15639217,McKenzie,806,Male,34,6,0,100809.99,SILVER,780
15688644,Holloway,603,Male,31,1,0,109145.2,PLATINUM,664
15662426,Tang,649,Male,32,1,1,91167.19,SILVER,373
15720511,Byrne,547,Male,41,3,0,175295.89,SILVER,945
15567246,Selwyn,684,Male,32,3,1,127433.47,DIAMOND,684
15647965,Genovese,477,Female,57,9,1,71167.17,GOLD,523
15679048,Koger,558,Male,41,2,1,111184.67,SILVER,476
15675749,Baranov,695,Female,23,1,1,141756.32,GOLD,596
15782181,Greco,592,Male,35,6,0,72678.75,DIAMOND,653
15795738,Owens,789,Male,31,4,1,172832.9,DIAMOND,702
15773751,Y?,597,Female,29,1,0,158086.33,DIAMOND,718
15655436,Kendall,839,Male,47,2,1,168184.62,DIAMOND,674
15691396,Ko,405,Male,31,5,1,72950.14,SILVER,634
15796958,Tang,658,Male,39,7,0,48378.4,DIAMOND,850
15801832,Lombardo,684,Male,42,1,1,23135.65,DIAMOND,653
15661349,Perkins,633,Male,35,10,0,65675.47,DIAMOND,898
15719265,Feng,589,Male,46,9,0,170676.67,GOLD,449
15779985,Lo,750,Female,37,1,1,27366.77,PLATINUM,959
15663410,Piccio,771,Male,51,5,1,152479.64,SILVER,853
15704144,Mazzanti,812,Male,33,2,1,105383.49,SILVER,344
15774104,Chukwualuka,539,Male,39,2,1,48189.94,GOLD,457
15812230,Elliot,670,Female,42,5,1,100324.01,PLATINUM,229
15742848,Gratton,673,Male,41,5,1,65657.29,PLATINUM,458
15745326,Carandini,538,Female,62,3,0,17682.02,GOLD,424
15674541,Robinson,575,Male,52,8,0,111342.66,PLATINUM,650
15728564,Lo,682,Male,41,6,1,134158.09,DIAMOND,826
15580701,Ma,712,Male,33,3,0,79176.09,GOLD,942
15688973,Vinogradova,598,Female,39,5,1,83103.46,SILVER,926
15709412,H?,776,Male,30,6,1,63908.86,GOLD,928
15607753,Alexandrova,606,Female,23,10,1,90896.04,DIAMOND,437
15705352,Yang,686,Male,38,7,1,76076.2,DIAMOND,784
15602500,Maslova,850,Male,38,1,1,103902.11,GOLD,973
15672437,Buccho,642,Male,72,1,1,142223.94,SILVER,836
15720968,Young,606,Male,27,2,0,147533.09,GOLD,915
15730796,Barker,627,Female,21,7,1,169156.64,DIAMOND,456
15768219,Sung,850,Male,36,0,0,141242.57,SILVER,863
15663883,Hansen,850,Male,32,9,1,149458.73,PLATINUM,295
15589296,Brown,724,Female,40,6,1,86950.72,SILVER,680
15586425,Lo Duca,579,Male,28,4,1,176925.69,DIAMOND,623
15679813,Ellis,727,Male,28,1,0,40357.39,DIAMOND,979
15681410,Korff,813,Female,36,6,1,26687.22,GOLD,233
15668283,Gardiner,642,Male,48,9,0,78702.98,DIAMOND,912
15624072,Kiernan,669,Male,22,10,0,176163.74,PLATINUM,408
15669664,Thompson,574,Male,54,1,0,4896.11,SILVER,222
15682728,Mathews,774,Female,32,4,0,114899.13,GOLD,464
15573851,Macrossan,735,Female,38,1,0,92220.12,SILVER,678
15733661,Illingworth,639,Female,27,8,0,6251.3,PLATINUM,533
15710012,Bowen,738,Male,44,2,0,43018.82,PLATINUM,546
15763327,Craig,835,Male,32,8,1,27548.06,PLATINUM,827
15668853,Menhennitt,637,Female,44,0,1,120454.2,PLATINUM,879
15639303,Moore,589,Male,48,5,1,133961.19,GOLD,249
15691011,Shoebridge,591,Male,42,9,1,131753.97,SILVER,646
15638513,Palermo,723,Female,40,7,0,38019.74,PLATINUM,522
15648933,Reilly,831,Male,44,3,1,28144.07,GOLD,560
15628904,Bowen,733,Male,35,8,1,45959.86,PLATINUM,899
15644788,Fyodorov,731,Female,30,5,0,189528.72,SILVER,418
15598161,Clements,654,Male,47,10,0,170481.98,PLATINUM,584
15745624,McKenzie,828,Male,37,4,0,94845.45,PLATINUM,652
15733169,Craig,590,Male,22,7,1,161253.08,PLATINUM,851
15801417,Iloerika,657,Male,37,4,1,115260.72,SILVER,603
15592707,Dolgorukova,531,Female,64,2,1,60721.4,DIAMOND,887
15593954,Eva,516,Female,47,6,0,121365.45,PLATINUM,670
15714431,Yeh,561,Male,37,1,1,101693.73,GOLD,722
15638257,P'an,682,Female,54,0,1,54132.93,DIAMOND,478
15690939,Howe,575,Male,28,7,1,10666.05,PLATINUM,750
15723613,Jenkins,623,Female,28,4,0,41227.67,GOLD,297
15813640,Shih,642,Female,40,7,0,10712.82,PLATINUM,718
15707322,Nnamdi,779,Female,48,2,0,98912.69,SILVER,700
15588918,Mitchell,671,Female,42,6,0,197202.48,DIAMOND,393
15600357,Findlay,495,Female,40,1,0,150720.39,PLATINUM,970
15747014,Pisani,850,Female,28,1,1,74780.13,PLATINUM,495
15809830,Belisario,630,Male,50,8,1,79377.45,PLATINUM,237
15662245,Pomeroy,588,Male,32,1,1,8763.87,PLATINUM,824
15651075,Ibrahimova,562,Male,35,3,1,177112.7,DIAMOND,836
15594456,K?,740,Female,56,4,1,85016.64,PLATINUM,823
15583462,Graham,695,Male,28,5,1,88689.4,SILVER,739
15757661,Trevisano,589,Female,39,7,0,95985.64,DIAMOND,359
15729117,Trevisano,607,Female,31,1,1,166792.71,GOLD,492
15749671,K?,794,Male,35,6,1,68730.91,GOLD,934
15566253,Manning,580,Male,44,9,0,146891.07,GOLD,567
15595153,Tucker,644,Female,44,8,0,148727.42,DIAMOND,934
15698572,Schaffer,636,Female,36,1,0,43134.58,DIAMOND,783
15674149,Esomchi,599,Male,36,3,1,40318.33,DIAMOND,662
15623082,Ch'ang,507,Female,35,2,0,97633.93,DIAMOND,412
15797905,Walker,682,Female,48,7,0,65069.03,GOLD,936
15746028,Chu,714,Female,24,7,0,166335.0,GOLD,626
15582951,Crawford,696,Female,25,8,0,121904.44,SILVER,267
15616471,Milne,599,Male,51,0,1,175235.99,SILVER,220
15641575,Anenechukwu,577,Male,37,2,0,56185.05,SILVER,392
15638803,Donaldson,733,Female,32,5,0,131625.14,GOLD,522
15808283,Kelly,647,Female,33,4,0,152323.04,GOLD,558
15811200,Ts'ao,831,Female,34,2,0,165840.94,GOLD,469
15733476,Gonzalez,543,Male,30,6,1,176692.65,GOLD,683
15633274,Tai,679,Male,34,7,0,121904.14,DIAMOND,932
15582168,Muravyova,713,Female,61,4,0,123663.63,SILVER,798
15807269,Milanesi,690,Male,43,2,0,119644.59,DIAMOND,834
15602979,Lin,751,Male,29,1,0,66825.33,GOLD,275
15660417,Lambert,613,Female,43,10,0,94875.03,DIAMOND,333
15590199,Temple,701,Male,28,1,1,76304.73,PLATINUM,499
15641794,Ridley,698,Male,33,5,1,39755.0,SILVER,903
15779174,Young,451,Female,36,2,1,180142.42,GOLD,465
15785547,Slye,665,Male,28,8,0,83238.4,SILVER,320
15795124,Pan,726,Male,50,9,1,5078.9,GOLD,860
15718912,Hsueh,608,Female,44,5,1,132424.69,DIAMOND,818
15592028,Roberts,549,Female,46,7,1,109057.56,DIAMOND,940
15580227,Moss,803,Male,33,6,0,115676.61,SILVER,416
15657830,Andrews,663,Male,43,4,0,149401.33,PLATINUM,473
15798256,Takasuka,558,Female,45,1,0,89891.4,SILVER,351
15643819,Dawson,714,Female,25,4,0,82500.84,GOLD,327
15754301,Bruche,704,Male,39,5,0,6416.92,GOLD,929
15726855,Oliver,805,Female,45,9,0,189428.75,GOLD,885
15755225,Ryan,659,Male,34,9,0,178833.34,SILVER,413
15725221,Sabbatini,738,Male,62,10,1,42766.03,GOLD,995
15789055,Watt,635,Male,35,2,0,90883.12,SILVER,613
15617507,Wilson,530,Female,36,7,0,80619.09,SILVER,761
15668894,Abramova,661,Male,41,5,1,120646.4,DIAMOND,800
15589563,Purdy,531,Male,31,2,0,41409.36,DIAMOND,349
15693162,Higgins,694,Female,29,5,0,112317.89,DIAMOND,385
15750099,Marshall,731,Female,36,6,0,152128.36,PLATINUM,688
15795540,Reye,556,Female,36,2,1,177670.57,GOLD,343
15794941,Chibueze,647,Female,41,1,0,189159.97,SILVER,936
15611848,Kwemtochukwu,850,Male,32,3,1,159403.68,DIAMOND,814
15581237,Biryukova,573,Male,33,1,1,149536.15,PLATINUM,409
15738150,Chidozie,591,Male,45,5,1,155492.87,GOLD,235
15678571,Barber,723,Male,21,4,0,24847.02,SILVER,823
15736124,Thompson,617,Male,25,1,1,115387.4,SILVER,779
15623202,Maslov,704,Female,39,10,0,171971.25,SILVER,906
15804201,Jones,457,Male,42,4,1,126106.4,DIAMOND,322
15596863,Chidumaga,787,Female,38,3,1,28228.35,PLATINUM,615
15696277,Hs?,651,Female,34,9,0,138113.71,SILVER,694
15748608,Trentini,612,Male,42,5,1,43018.98,GOLD,299
15723864,Lucas,828,Male,47,1,0,83611.45,SILVER,829
15802390,Willoughby,724,Female,34,2,1,118863.38,GOLD,467
15774336,Jamieson,648,Male,44,9,1,91947.74,PLATINUM,600
15648766,Robertson,569,Male,35,3,0,94488.82,GOLD,413
15659094,Ojiofor,765,Female,34,8,0,47058.21,DIAMOND,762
15606397,Cameron,577,Female,44,1,1,44719.5,PLATINUM,951
15642619,Mayne,603,Male,46,2,0,174478.54,DIAMOND,393
15666032,Mancini,568,Male,28,1,0,45611.51,GOLD,235
15595842,Paramor,748,Male,45,2,0,73853.94,PLATINUM,741
15753837,Young,573,Male,38,4,1,196517.43,PLATINUM,533
15783882,Daly,771,Female,41,5,1,92914.67,DIAMOND,958
15799790,Carter,763,Male,35,9,1,31372.91,SILVER,445
15628155,Dike,410,Female,35,7,1,109733.73,SILVER,677
15703778,Hughes,728,Male,33,8,1,36083.96,GOLD,913
15722322,Green,655,Female,78,2,1,188435.38,SILVER,975
15639278,Chinomso,580,Female,36,6,1,169963.2,DIAMOND,635
15568487,Gorshkov,712,Male,35,7,1,69320.97,PLATINUM,744
15682084,Chinomso,680,Male,31,9,0,36145.53,DIAMOND,844
15642821,Ijendu,383,Female,48,8,0,137702.01,SILVER,609
15601387,Yen,721,Male,35,10,0,71594.26,DIAMOND,383
15642515,Arcuri,620,Female,42,1,1,65565.92,PLATINUM,615
15710421,Baresi,774,Female,36,8,0,101828.39,GOLD,707
15726774,Field,563,Male,35,3,0,39546.32,SILVER,798
15649078,Christian,850,Female,27,8,1,110805.79,GOLD,521
15641877,Ross,681,Male,47,9,1,2168.13,SILVER,499
15796496,Trevisani,631,Female,31,8,0,190067.12,GOLD,498
15815690,Akabueze,614,Female,40,3,1,77789.01,PLATINUM,407
15631739,Dunn,704,Male,24,10,1,127654.37,PLATINUM,306
15625584,Martin,786,Male,32,2,0,79602.86,GOLD,709
15802466,Donaldson,534,Female,53,7,1,80619.17,PLATINUM,850
15697028,McClinton,590,Male,34,0,1,160346.3,PLATINUM,967
15575759,Bentley,583,Female,40,3,0,109638.78,PLATINUM,646
15567442,Ibezimako,656,Female,75,3,1,1276.87,DIAMOND,361
15746805,Thomson,597,Male,33,9,0,49374.82,PLATINUM,297
15636330,Ch'in,588,Female,48,1,0,31580.8,PLATINUM,914
15714970,Holbrook,667,Male,32,0,0,20560.69,DIAMOND,225
15653784,Solomina,627,Male,37,2,1,84584.69,DIAMOND,582
15693543,McDonald,708,Female,33,8,1,15246.83,PLATINUM,304
15773283,Dennis,641,Male,65,6,0,32607.77,DIAMOND,537
15742534,Faulk,527,Female,28,2,1,155846.69,PLATINUM,805
15569878,Dale,592,Male,37,3,1,3232.82,GOLD,710
15729454,Gorbunov,465,Male,33,8,0,177668.55,DIAMOND,507
15578375,Farrell,628,Male,39,6,0,134441.6,PLATINUM,887
15785559,De Luca,678,Male,43,1,0,111032.79,GOLD,564
15649414,Walker,570,Female,61,6,1,45214.04,SILVER,309
15701605,Forster,815,Male,37,1,0,67208.3,PLATINUM,335
15686696,Brown,817,Female,37,6,0,80985.88,PLATINUM,518
15625586,Monaldo,717,Male,35,4,1,167573.06,DIAMOND,811
15654975,Wu,641,Female,53,0,1,160110.65,SILVER,223
15782993,Pan,624,Male,51,10,1,127825.25,SILVER,242
15774382,Longo,579,Male,49,4,1,123535.05,PLATINUM,650
15689602,Findlay,698,Male,38,2,1,41595.3,GOLD,922
15756155,Fu,645,Male,32,4,1,97628.08,PLATINUM,820
15812647,Yin,691,Male,34,8,0,91359.79,SILVER,861
15736043,Hamilton,638,Male,34,6,1,97755.29,DIAMOND,613
15696744,Miller,705,Female,31,3,0,182528.44,GOLD,685
15602572,Hsing,720,Male,33,9,1,142956.48,PLATINUM,296
15674765,Mitchell,553,Male,44,4,0,10789.3,GOLD,780
15678725,Chamberlin,658,Female,29,8,1,130461.09,DIAMOND,694
15694444,Buttenshaw,648,Female,32,8,0,190994.48,PLATINUM,984
15795878,Anayochukwu,636,Male,45,3,1,159463.8,GOLD,306
15735346,Wallace,527,Female,41,10,1,57589.29,DIAMOND,661
15687094,Calabresi,717,Female,28,9,0,40437.67,GOLD,270
15790067,Sun,614,Male,39,3,0,56459.45,PLATINUM,293
15605742,Tuan,737,Male,43,0,0,39920.0,SILVER,394
15566740,Nazarova,587,Male,51,3,1,148798.45,GOLD,882
